Video,Frame,EAR,MAR,CIR,ME,HEAD,EAR_N,MAR_N,CIR_N,ME_N,HEAD_N,Label
1,3960,0.181983816,0.562417384,0.330972134,3.090480222,80.78741771,3.87829023,4.256926782,2.026940451,0.625151393,0.946943513,0
1,3975,0.247175339,0.554873417,0.389083196,2.244857509,91.68497715,0.515130488,4.368921771,0.518976748,2.926298012,1.464552319,0
1,3990,0.28834341,0.894427191,0.443663555,3.10195121,90.55977999,1.608685492,0.671969819,0.897366315,0.593936024,1.21556003,0
1,4005,0.37557493,1.143811069,0.561017053,3.045493661,84.0412297,6.108864651,4.374231988,3.942652514,0.747570848,0.226914953,0
1,4020,0.276106858,1.113648743,0.437853216,4.033397614,76.57530688,0.977415079,3.926453091,0.746589855,1.940757889,1.879031819,0
1,4035,0.33920302,1.105142648,0.530608094,3.258056634,73.11257332,4.232477377,3.800174708,3.153549646,0.169134913,2.645292154,0
1,405,0.287763226,0.589792234,0.448222026,2.049574718,99.58697332,1.578754432,3.850529737,1.015657208,3.457710338,3.213166851,0
1,4050,0.218137092,1.046978207,0.39256446,4.799634015,80.58348103,2.013182063,2.936686611,0.428639057,4.0258749,0.992072193,0
1,4065,0.333219139,0.994851298,0.51787226,2.985576702,84.43224817,3.923775484,2.162829514,2.823058763,0.910619577,0.140387375,0
1,4080,0.30755514,1.034884564,0.45808718,3.364874881,86.40325431,2.599797692,2.757148792,1.271654833,0.121543714,0.295772035,0
1,4095,0.343256885,1.135651155,0.522179478,3.308458486,84.41834705,4.441611898,4.253092885,2.934829714,0.031979121,0.143463523,0
1,4110,0.365710588,1.057081418,0.541196376,2.890486226,71.98810148,5.599973997,3.0866752,3.428312219,1.169384065,2.894123938,0
1,4125,0.342406217,1.011297106,0.533366716,2.953501008,77.52643791,4.397726825,2.406977988,3.225135016,0.9979054,1.668558224,0
1,4140,0.381673857,0.930892065,0.57748436,2.438972561,84.38483339,6.423501663,1.213314048,4.369973936,2.398063389,0.150879683,0
1,4155,0.37343932,1.078855978,0.553426778,2.888972641,88.93889099,5.998690838,3.409932375,3.745687281,1.173502901,0.856877236,0
1,4170,0.25024875,0.929344593,0.420375847,3.713683255,80.54356318,0.356576569,1.190340848,0.293057656,1.070736773,1.000905522,0
1,4185,0.329619427,1.037353311,0.482284316,3.147124306,77.70472989,3.738070272,2.79379891,1.899562863,0.47100896,1.629104403,0
1,420,0.277350098,0.610394122,0.421129974,2.200807306,104.6035078,1.041552472,3.544681611,0.312626999,3.046169409,4.323264218,0
1,4200,0.307940329,0.908587348,0.487776197,2.950530552,82.1975272,2.619669172,0.882186346,2.042075437,1.00598874,0.634903633,0
1,4215,0.249989335,0.637540448,0.392246995,2.550270582,86.79423623,0.369959494,3.14167715,0.436877189,2.0951942,0.382291523,0
1,4230,0.27063914,0.257542252,0.364874639,0.951607562,78.7957024,0.695341439,8.782991885,1.147181155,6.445548023,1.387685608,0
1,4245,0.264329613,0.303484768,0.347286963,1.148130035,75.13031873,0.369839819,8.100946039,1.603575808,5.910762218,2.198789919,0
1,4260,0.297218916,0.290438491,0.410973628,0.977187102,74.39689121,2.066563137,8.294626313,0.049073047,6.375939826,2.361088406,0
1,4275,0.262664025,0.235694097,0.352472466,0.897321578,76.48980593,0.283913935,9.107341631,1.469013643,6.593273489,1.897952127,0
1,4290,0.298997506,0.172765295,0.398795435,0.577815172,70.47331498,2.158318663,10.04155969,0.26694723,7.462728713,3.229327553,0
1,4305,0.334919115,0.995107147,0.504743625,2.971186485,81.88218688,4.011475378,2.166627751,2.482374843,0.949778885,0.704684565,0
1,4320,0.349343164,0.996171711,0.530156216,2.851556328,88.28351675,4.755596411,2.18243189,3.141823548,1.275321855,0.711850979,0
1,4335,0.331090012,0.969370045,0.514252674,2.927814217,77.37125772,3.813936154,1.784544118,2.729131641,1.067805453,1.70289769,0
1,435,0.181917022,0.649255251,0.3212396,3.568963714,95.51206931,3.881736047,2.967763449,2.279496649,0.67691944,2.311440729,0
1,4350,0.328847416,0.988939282,0.491228301,3.007289198,84.25926082,3.698243047,2.075061871,2.131656451,0.851534555,0.178667349,0
1,4365,0.299178347,0.999093025,0.458920841,3.339456327,92.44335086,2.167648098,2.225800649,1.293288073,0.052373599,1.632371091,0
1,4380,0.344302256,0.961542157,0.513216721,2.792726851,76.15178456,4.495541454,1.668334138,2.702249008,1.435411279,1.972752098,0
1,4395,0.36161661,1.135997422,0.542463728,3.141441493,83.43714638,5.388770099,4.258233439,3.461199602,0.486473288,0.360591158,0
1,4410,0.268070004,0.833406392,0.415286204,3.108913265,82.72533887,0.562802532,0.233922721,0.160983012,0.574990566,0.518105403,0
1,4425,0.295485788,0.8278353,0.476330915,2.801607842,77.0477479,1.977152963,0.316629126,1.745073978,1.411243927,1.774486435,0
1,4440,0.332461894,0.90768585,0.525956374,2.730195148,76.45084567,3.884710044,0.868803039,3.032838976,1.605575366,1.906573554,0
1,4455,0.322357804,0.985580219,0.503202182,3.057410765,68.76503827,3.363451022,2.025194459,2.442374871,0.715141489,3.607348174,0
1,4470,0.302580648,0.917515019,0.488544129,3.032299073,79.71097838,2.343169096,1.014723306,2.06200303,0.783476556,1.185146294,0
1,4485,0.19336878,0.833936535,0.323352393,4.312674122,77.54730807,3.290952303,0.226052409,2.224670325,2.700737703,1.663939914,0
1,45,0.307778027,1.01405872,0.483062329,3.294772959,88.79789512,2.611296195,2.447975901,1.919752056,0.069220794,0.825676583,0
1,450,0.271324336,0.834892765,0.413549344,3.077102398,99.85068848,0.730689957,0.211856581,0.115912056,0.661555731,3.271523773,0
1,4500,0.384977728,1.1189451,0.564858426,2.906519051,89.39541495,6.593944751,4.005080878,4.042334939,1.125754817,0.957900372,0
1,4515,0.336691396,1.187496909,0.50567237,3.526959474,83.83963134,4.102905443,5.022776046,2.506475484,0.56261561,0.271526188,0
1,4530,0.372656397,1.138895021,0.574295333,3.056153153,77.99834453,5.958300681,4.301250137,4.287219675,0.718563759,1.564131096,0
1,4545,0.367042466,1.112545104,0.555407274,3.031107316,77.26650771,5.668684114,3.910068864,3.797080524,0.786719621,1.72607758,0
1,465,0.363554954,1.007146762,0.524810188,2.770273793,102.4419467,5.48876718,2.345363491,3.003095818,1.496511553,3.844937341,0
1,480,0.289897543,1.336750177,0.421251797,4.611112472,96.96578707,1.688861505,7.238535671,0.315788286,3.512861585,2.633130583,0
1,495,0.212906286,1.412519361,0.311738955,6.634465272,101.0700339,2.283033651,8.363377372,2.52603539,9.018900369,3.541349913,0
1,510,0.192200837,1.318451636,0.245683527,6.859760123,108.6785092,3.351205245,6.966882201,4.240152868,9.631982865,5.225011881,1
1,525,0.202805552,1.294004059,0.285619621,6.380515943,112.0443592,2.804119522,6.603942382,3.203823837,8.327842015,5.969833091,1
1,540,0.213457225,1.373508558,0.275611362,6.434584533,102.1246949,2.254611314,7.784237205,3.463535003,8.474975896,3.774733426,1
1,555,0.230992683,1.201321519,0.294941011,5.200690784,95.80287246,1.349976104,5.228011175,2.961936718,5.117248645,2.375791888,1
1,570,0.266816597,1.35969218,0.399152045,5.095980524,103.0154778,0.498140596,7.579124289,0.257693302,4.832306369,3.971852721,1
1,585,0.161700765,1.185375441,0.235739047,7.330673044,104.7448834,4.924670739,4.991281512,4.498208984,10.91345232,4.3545489,1
1,60,0.298554497,1.575856068,0.444003365,5.278286156,108.1114411,2.135464329,10.78821459,0.906184273,5.328404667,5.099526685,0
1,600,0.191590739,0.912301824,0.279586417,4.761721923,98.58050811,3.382679509,0.937330102,3.360383576,3.922706806,2.990448483,1
1,615,0.161520401,0.819344174,0.272893143,5.072697753,91.26430365,4.933975545,0.442685283,3.534071939,4.768948244,1.371462448,1
1,630,0.301057865,0.930352835,0.437035264,3.09027912,88.03407564,2.26461037,1.20530883,0.725364255,0.625698641,0.65665273,0
1,645,0.281710266,1.012587201,0.430494366,3.594427758,98.05104495,1.26648881,2.42613027,0.555630032,0.746213342,2.873284801,0
1,660,0.241243755,0.909386387,0.401564726,3.769574828,85.68689665,0.82113446,0.894048593,0.195084999,1.22283144,0.137250898,0
1,675,0.275600076,0.865527025,0.442454236,3.140518091,89.63787289,0.951270748,0.242928489,0.865984874,0.488986091,1.011553331,0
1,690,0.311127451,1.028988652,0.497307338,3.307289819,85.96904939,2.784089355,2.669620226,2.28940555,0.035159351,0.199687826,0
1,705,0.228493333,0.878578052,0.386933665,3.845092726,82.76250234,1.478914878,0.436679272,0.574756401,1.428334144,0.509881584,0
1,720,0.323021535,1.000890472,0.532684732,3.09852553,92.00360445,3.397692178,2.252484892,3.207437737,0.603258137,1.535060618,0
1,735,0.259113152,1.027382584,0.444827897,3.964995892,98.64588988,0.100728282,2.645777134,0.927580616,1.754620043,3.004916664,0
1,750,0.334019782,0.991568274,0.508774102,2.968591462,52.74837653,3.965079807,2.114090936,2.58696444,0.956840578,7.151638363,0
1,765,0.273601293,1.123934595,0.474515693,4.107928672,72.93000031,0.848155688,4.079153106,1.697969539,2.143575161,2.685693314,0
1,780,0.379599125,1.087560865,0.557620772,2.865024689,69.68071679,6.316468485,3.53916196,3.854520093,1.238671145,3.404719782,0
1,795,0.286128369,1.11468448,0.461127011,3.895749608,83.72424382,1.494413894,3.941829263,1.350537484,1.566183936,0.297060029,0
1,810,0.255879863,1.085216804,0.42280107,4.241118435,80.98746831,0.066073594,3.504362881,0.355991417,2.506017144,0.902674778,0
1,825,0.325887841,0.993770016,0.507610724,3.049423423,93.03560148,3.545561812,2.146777199,2.556775146,0.736877004,1.763428866,0
1,840,0.283900321,0.947131177,0.456174163,3.336139858,92.40754843,1.379471355,1.454393992,1.222012644,0.043348673,1.624448452,0
1,855,0.276612677,0.826263961,0.41600105,2.987079156,94.69871875,1.003509706,0.339956654,0.179533043,0.906531032,2.131456255,0
1,870,0.284585271,0.796671154,0.451528449,2.799411055,91.30271453,1.414807168,0.779280685,1.101457832,1.417221922,1.379962304,0
1,90,0.250493055,0.940077378,0.416695491,3.752907959,89.04626063,0.343973176,1.349675857,0.197553583,1.177476803,0.880636816,1
1,900,0.296128061,0.464198515,0.417138333,1.567560036,95.33897694,2.010287165,5.715048321,0.209045188,4.769390404,2.273137516,0
1,915,0.293958894,0.444475273,0.452586379,1.512032064,82.51304056,1.898382182,6.007852375,1.128910785,4.920495624,0.565084408,0
1,930,0.294728131,0.392124216,0.439027972,1.330460767,88.71619794,1.938066288,6.785037099,0.777074409,5.414595615,0.807598002,0
1,945,0.264428323,0.448171526,0.398762049,1.694869602,96.13541312,0.374932144,5.952979155,0.267813584,4.42294988,2.449379045,0
1,960,0.277146706,0.494463403,0.389905712,1.784121524,75.83859879,1.031059675,5.265746824,0.497632721,4.180073529,2.042056256,1
1,975,0.300163519,1.01598239,0.451125273,3.384763055,94.67378672,2.218472032,2.476534003,1.090995531,0.175664308,2.125939104,0
1,990,0.219937612,0.946266446,0.363589805,4.302431204,101.7944173,1.920295188,1.441556506,1.180522207,2.672864214,3.701647038,0
2,100,0.120798488,0.848395303,0.237223012,7.023227838,31.58767648,7.034774714,0.011402815,4.459700552,10.07681858,11.83424095,1
2,125,0.141939028,0.805188828,0.269353929,5.67277964,31.25717404,5.94415726,0.652830396,3.625913412,6.401918107,11.90737707,1
2,150,0.14894395,0.827858119,0.250779843,5.558185596,31.5502844,5.582780939,0.316290358,4.107905091,6.090079632,11.84251535,1
2,175,0.29459499,0.765530773,0.439016913,2.598587209,32.01427138,1.931197683,1.241579426,0.776787426,1.963712817,11.73984074,0
2,200,0.120437201,0.821008076,0.25734223,6.816897662,30.14368756,7.053413097,0.417983609,3.937613208,9.515343605,12.15377793,0
2,225,0.169448728,0.826806648,0.259287952,4.879391303,38.71736703,4.524961796,0.331900122,3.887122346,4.242914025,10.25652814,0
2,25,0.163801572,0.828060101,0.272956305,5.055263467,32.11523029,4.816292427,0.313291815,3.532432909,4.721505279,11.71749978,1
2,50,0.25953326,0.802739213,0.37772228,3.093010944,32.03123732,0.122401176,0.689196491,0.813788941,0.618264679,11.73608639,1
2,75,0.228351153,0.86455369,0.341198748,3.786071048,31.14492241,1.486249763,0.228478711,1.761563069,1.267721695,11.93221697,1
3,0,0.310086836,1.579687578,0.586626686,5.094339366,10.34995854,1.175034297,1.384321514,1.414009068,0.805101504,0.99492245,1
3,105,0.181818182,1.266073132,0.387469143,6.963402228,13.02560321,1.269038095,0.942641216,0.727831579,1.409456247,0.372939252,1
3,1065,0.253352704,1.333589719,0.391342319,5.263767467,20.51417331,0.094003797,0.441680298,0.68617749,0.604354743,1.367861701,1
3,1080,0.200794041,1.623978356,0.396467949,8.087781631,17.49689652,0.907465944,1.71295111,0.631053887,2.741676352,0.666462335,1
3,1095,0.192307692,1.643989873,0.269184987,8.54874734,16.78633368,1.069167573,1.861432967,1.99991904,3.287851232,0.501284144,1
3,1110,0.187002428,1.453283591,0.341074826,7.771469109,16.70574759,1.170255797,0.446426683,1.226779463,2.366893694,0.482551016,1
3,1125,0.142857143,1.531142822,0.307916712,10.71799975,16.37241426,2.01141432,1.024128161,1.583378539,5.858088349,0.405063996,1
3,1140,0.151288142,1.414213562,0.309262608,9.347814992,16.09554927,1.850767337,0.156534107,1.568904094,4.234625949,0.340703668,1
3,1155,0.179944855,1.535737792,0.412077754,8.534491278,17.13643521,1.304733077,1.058222014,0.463178168,3.270959948,0.582669118,1
3,1170,0.140889525,1.453283591,0.304597098,10.31505776,16.68686864,2.048905943,0.446426683,1.61907935,5.380662834,0.478162395,1
3,1185,0.187002428,1.461763366,0.341074826,7.81681491,16.1245155,1.170255797,0.509345086,1.226779463,2.420621633,0.347437187,1
3,120,0.233897726,1.867856763,0.35526937,7.985784207,8.436156333,0.276697638,3.522484993,1.074124178,2.620824779,1.439806941,1
3,1200,0.149071198,1.415512794,0.416961004,9.495548493,15.81426203,1.893009696,0.166174173,0.410661236,4.409667878,0.275315337,1
3,1215,0.133333333,1.440378005,0.209304239,10.80283504,14.43918921,2.192884064,0.350669559,2.643906806,5.958605373,0.04433555,1
3,1230,0.176470588,1.61955266,0.3648152,9.177465075,18.46178515,1.370932871,1.680113248,0.971463513,4.032786976,0.890761372,1
3,1245,0.157676499,1.581613575,0.291112955,10.03075019,19.71701108,1.729041513,1.398612067,1.764094622,5.043801209,1.182552522,1
3,1260,0.166666667,1.470429244,0.32732741,8.822575465,20.09128068,1.55773996,0.573644346,1.374626107,3.612296284,1.269555631,1
3,1275,0.171174379,1.616002775,0.375250234,9.440681368,19.78456866,1.471848544,1.653773736,0.859239896,4.344658607,1.19825703,1
3,1290,0.194444444,1.480532701,0.322202306,7.614168174,20.77891691,1.028453207,0.648610173,1.429744056,2.180515798,1.429404278,1
3,1305,0.194444444,1.71241144,0.318132169,8.806687408,19.83152139,1.028453207,2.369108679,1.473516366,3.593471331,1.20917171,1
3,1320,0.221880078,1.550936944,0.365147035,6.989978347,20.37491188,0.505685771,1.170996988,0.967894787,1.440944943,1.33548884,1
3,1335,0.194444444,1.525208165,0.318132169,7.843927706,20.10957386,1.028453207,0.980094078,1.473516366,2.45274621,1.273808084,1
3,135,0.199007438,1.335894975,0.226048492,6.712789172,13.02560321,0.941508452,0.424575712,2.463830667,1.112517552,0.372939252,1
3,1350,0.234888088,1.660711228,0.502365417,7.070223287,20.24216174,0.257826958,1.985502412,0.507820894,1.5360231,1.304629603,1
3,1365,0.213906219,1.671225188,0.457562197,7.812887345,19.85526374,0.657622273,2.063514105,0.025984468,2.415968061,1.214690884,1
3,1380,0.210235332,1.385393592,0.411371906,6.589727688,18.79081731,0.727568524,0.057304889,0.47076921,0.966708245,0.967248536,1
3,1395,0.187134858,1.747235012,0.407771638,9.336769359,17.49689652,1.16773242,2.627493315,0.509488314,4.221538539,0.666462335,1
3,1410,0.142857143,1.683717809,0.23803705,11.78602466,14.43918921,2.01141432,2.1562071,2.334899662,7.123536877,0.04433555,1
3,1425,0.2,1.570154329,0.349127103,7.850771643,13.72684681,0.922595856,1.313586519,1.140181213,2.460855243,0.209927419,1
3,1440,0.16520465,1.546321801,0.349670215,9.360037987,13.07673662,1.585597696,1.136753452,1.134340317,4.249108355,0.361052724,1
3,1455,0.179807313,1.332195191,0.364665535,7.409015641,12.73151367,1.307353847,0.452027443,0.973073082,1.93744097,0.441303617,1
3,1470,0.170710678,1.405066559,0.300593991,8.230689341,13.11222555,1.480684059,0.088664986,1.662130772,2.911000446,0.35280293,1
3,15,0.216930458,1.510745823,0.347647025,6.964194139,10.41007184,0.599997442,0.872786101,1.156098722,1.410394542,0.980948449,1
3,150,0.211803399,1.137736544,0.288799998,5.371663299,13.1147659,0.69769008,1.894875595,1.788969323,0.476514447,0.352212398,1
3,1500,0.230089497,1.863863847,0.451836675,8.100603782,15.71927062,0.349260864,3.49285827,0.03559068,2.756868668,0.253233535,1
3,1515,0.25,1.795787312,0.384880599,7.183149249,17.13831613,0.0301203,2.98774264,0.755670091,1.669823343,0.583106357,1
3,1530,0.237436854,1.520374448,0.450342403,6.403279108,18.13060932,0.20926194,0.944228765,0.051660834,0.745794782,0.813775885,1
3,1545,0.235294118,1.417258159,0.40909079,6.023347176,18.24268767,0.250090334,0.179124466,0.49530149,0.295632714,0.839829738,1
3,1560,0.203607385,1.609889164,0.29401663,7.906830904,17.75359438,0.853859578,1.608411842,1.732867039,2.527277017,0.726134592,1
3,1575,0.157027177,1.159360879,0.374135987,7.383186162,16.46514082,1.741413915,1.734426927,0.87122307,1.906836932,0.426619311,1
3,1590,0.235354035,1.286754718,0.403136666,5.467315319,17.38005221,0.248948659,0.789187572,0.559335141,0.363181222,0.639300585,1
3,1605,0.285714286,1.38180895,0.401574923,4.836331324,17.93210256,0.71063184,0.083902287,0.576130911,1.110802143,0.767630794,1
3,1635,0.306785996,1.505199322,0.510978076,4.906349521,9.351795046,1.112139008,0.831632066,0.60044577,1.027841133,1.226956595,1
3,165,0.199007438,1.242577965,0.296657005,6.243877001,12.69226987,0.941508452,1.116971125,1.704471107,0.556927313,0.450426272,1
3,1650,0.232495277,1.494828844,0.390453914,6.429501969,9.34995854,0.303420339,0.754684987,0.69573185,0.77686492,1.227383511,1
3,1680,0.269917282,1.029563014,0.43940135,3.81436493,5.194401278,0.409630625,2.697503716,0.169326443,2.321678269,2.193388761,1
3,1740,0.344010458,1.090588406,0.485772792,3.170218753,15.10514297,1.821425945,2.244706298,0.329375431,3.084894391,0.110472768,1
3,1755,0.197964311,1.56680364,0.391173636,7.914576263,23.07942825,0.961384525,1.288725013,0.687991598,2.5364541,1.964183585,1
3,1770,0.220863052,1.415407496,0.406646867,6.40853,20.84607296,0.525064519,0.165392876,0.521584666,0.752016297,1.445015444,1
3,1785,0.188145888,1.3503125,0.484805743,7.176944009,19.1944743,1.148467945,0.31760027,0.318975301,1.662471069,1.061083068,1
3,180,0.227272727,1.260571734,0.368731444,5.546515628,12.36106305,0.402932498,0.983460603,0.929346248,0.269340794,0.527418961,1
3,1800,0.160540325,1.526181762,0.299655157,9.506532167,20.04331919,1.674473258,0.987317988,1.672227475,4.422681877,1.258406452,1
